id, number, percentage, label
9730, 3, 0.9047619047619048, EASY
9731, 9, 0.8095238095238095, EASY
9732, 8, 0.8095238095238095, EASY
9733, 0, 0.9047619047619048, EASY
9734, 1, 0.9523809523809523, EASY
9735, 1, 0.9047619047619048, EASY
9736, 2, 0.8095238095238095, EASY
9737, 2, 0.9047619047619048, EASY
9738, 5, 0.8095238095238095, EASY
9739, 3, 0.9523809523809523, EASY
9740, 7, 0.7619047619047619, EASY
9741, 4, 0.9047619047619048, EASY
9742, 0, 0.9047619047619048, EASY
9743, 5, 0.9523809523809523, EASY
9744, 0, 0.9047619047619048, EASY
9745, 6, 0.9047619047619048, EASY
9746, 4, 0.8571428571428571, EASY
9747, 7, 0.9523809523809523, EASY
9748, 2, 0.8571428571428571, EASY
9749, 8, 0.8571428571428571, EASY
9750, 0, 0.9047619047619048, EASY
9751, 9, 0.9047619047619048, EASY
9752, 9, 0.9047619047619048, EASY
9753, 0, 0.9523809523809523, EASY
9754, 9, 0.9047619047619048, EASY
9755, 1, 0.9047619047619048, EASY
9756, 2, 0.42857142857142855, HARD
9757, 2, 0.9047619047619048, EASY
9758, 9, 0.8095238095238095, EASY
9759, 3, 0.9523809523809523, EASY
9760, 6, 0.6666666666666666, EASY
9761, 4, 0.9047619047619048, EASY
9762, 8, 0.8571428571428571, EASY
9763, 5, 0.9047619047619048, EASY
9764, 8, 0.9047619047619048, EASY
9765, 6, 0.9047619047619048, EASY
9766, 3, 0.9047619047619048, EASY
9767, 7, 0.9523809523809523, EASY
9768, 7, 1.0, EASY
9769, 8, 0.9047619047619048, EASY
9770, 5, 0.5238095238095238, EASY
9771, 9, 0.9047619047619048, EASY
9772, 2, 0.9047619047619048, EASY
9773, 0, 0.9047619047619048, EASY
9774, 7, 0.42857142857142855, HARD
9775, 1, 0.9523809523809523, EASY
9776, 2, 0.8095238095238095, EASY
9777, 2, 0.9047619047619048, EASY
9778, 3, 0.8095238095238095, EASY
9779, 3, 0.9523809523809523, EASY
9780, 2, 0.9047619047619048, EASY
9781, 4, 0.9047619047619048, EASY
9782, 8, 0.3333333333333333, HARD
9783, 5, 0.9047619047619048, EASY
9784, 9, 0.9047619047619048, EASY
9785, 6, 0.9047619047619048, EASY
9786, 3, 0.9047619047619048, EASY
9787, 7, 0.9523809523809523, EASY
9788, 7, 0.5238095238095238, EASY
9789, 8, 0.7142857142857143, EASY
9790, 0, 0.9047619047619048, EASY
9791, 9, 0.8571428571428571, EASY
9792, 8, 0.8571428571428571, EASY
9793, 7, 0.9523809523809523, EASY
9794, 8, 0.7619047619047619, EASY
9795, 4, 0.9047619047619048, EASY
9796, 1, 0.9047619047619048, EASY
9797, 3, 0.9047619047619048, EASY
9798, 6, 0.9047619047619048, EASY
9799, 8, 0.8571428571428571, EASY
9800, 5, 0.8095238095238095, EASY
9801, 5, 0.9047619047619048, EASY
9802, 6, 0.9047619047619048, EASY
9803, 1, 0.9523809523809523, EASY
9804, 1, 0.7619047619047619, EASY
9805, 8, 0.9523809523809523, EASY
9806, 0, 0.9047619047619048, EASY
9807, 5, 0.9047619047619048, EASY
9808, 6, 0.8571428571428571, EASY
9809, 2, 0.9047619047619048, EASY
9810, 9, 0.5714285714285714, EASY
9811, 8, 0.9047619047619048, EASY
9812, 3, 0.8571428571428571, EASY
9813, 6, 0.9047619047619048, EASY
9814, 5, 0.6666666666666666, EASY
9815, 1, 0.9047619047619048, EASY
9816, 6, 0.9047619047619048, EASY
9817, 9, 0.9523809523809523, EASY
9818, 6, 0.9047619047619048, EASY
9819, 2, 0.9047619047619048, EASY
9820, 0, 0.9047619047619048, EASY
9821, 4, 0.9047619047619048, EASY
9822, 0, 0.9047619047619048, EASY
9823, 0, 0.9047619047619048, EASY
9824, 5, 0.9047619047619048, EASY
9825, 9, 0.9047619047619048, EASY
9826, 2, 0.9047619047619048, EASY
9827, 9, 0.9047619047619048, EASY
9828, 6, 0.9047619047619048, EASY
9829, 3, 0.9047619047619048, EASY
9830, 2, 0.9047619047619048, EASY
9831, 7, 1.0, EASY
9832, 8, 0.9047619047619048, EASY
9833, 7, 0.9523809523809523, EASY
9834, 0, 0.9047619047619048, EASY
9835, 9, 0.9047619047619048, EASY
9836, 2, 0.9047619047619048, EASY
9837, 1, 0.9047619047619048, EASY
9838, 9, 0.9047619047619048, EASY
9839, 8, 0.9047619047619048, EASY
9840, 0, 0.9047619047619048, EASY
9841, 2, 0.9523809523809523, EASY
9842, 1, 0.9047619047619048, EASY
9843, 7, 0.9523809523809523, EASY
9844, 8, 0.9047619047619048, EASY
9845, 5, 0.9047619047619048, EASY
9846, 9, 0.9047619047619048, EASY
9847, 8, 0.8571428571428571, EASY
9848, 3, 0.9047619047619048, EASY
9849, 5, 0.9047619047619048, EASY
9850, 2, 0.9047619047619048, EASY
9851, 3, 0.9047619047619048, EASY
9852, 8, 0.9047619047619048, EASY
9853, 2, 0.9047619047619048, EASY
9854, 7, 0.9523809523809523, EASY
9855, 2, 0.9047619047619048, EASY
9856, 1, 0.9047619047619048, EASY
9857, 0, 0.9523809523809523, EASY
9858, 5, 0.9047619047619048, EASY
9859, 5, 0.9047619047619048, EASY
9860, 6, 0.9047619047619048, EASY
9861, 8, 0.9047619047619048, EASY
9862, 2, 0.9047619047619048, EASY
9863, 6, 0.9047619047619048, EASY
9864, 3, 0.9523809523809523, EASY
9865, 0, 0.9523809523809523, EASY
9866, 8, 0.8095238095238095, EASY
9867, 4, 0.9047619047619048, EASY
9868, 3, 0.9047619047619048, EASY
9869, 0, 0.9523809523809523, EASY
9870, 9, 0.5238095238095238, EASY
9871, 3, 0.9047619047619048, EASY
9872, 6, 0.9047619047619048, EASY
9873, 8, 0.9047619047619048, EASY
9874, 0, 0.9047619047619048, EASY
9875, 1, 0.9047619047619048, EASY
9876, 9, 0.42857142857142855, HARD
9877, 0, 0.9047619047619048, EASY
9878, 7, 0.7142857142857143, EASY
9879, 3, 0.9047619047619048, EASY
9880, 4, 0.9047619047619048, EASY
9881, 0, 0.9047619047619048, EASY
9882, 7, 1.0, EASY
9883, 4, 0.9047619047619048, EASY
9884, 1, 0.9523809523809523, EASY
9885, 7, 0.9523809523809523, EASY
9886, 7, 0.9523809523809523, EASY
9887, 4, 0.9047619047619048, EASY
9888, 7, 0.9047619047619048, EASY
9889, 9, 0.9047619047619048, EASY
9890, 0, 0.9047619047619048, EASY
9891, 2, 0.9047619047619048, EASY
9892, 6, 0.9047619047619048, EASY
9893, 9, 0.9047619047619048, EASY
9894, 2, 0.9047619047619048, EASY
9895, 1, 0.9523809523809523, EASY
9896, 9, 0.8571428571428571, EASY
9897, 2, 0.9047619047619048, EASY
9898, 5, 0.8095238095238095, EASY
9899, 5, 0.9047619047619048, EASY
9900, 8, 0.8571428571428571, EASY
9901, 7, 0.9523809523809523, EASY
9902, 1, 0.9047619047619048, EASY
9903, 1, 0.9047619047619048, EASY
9904, 3, 0.9047619047619048, EASY
9905, 7, 0.9523809523809523, EASY
9906, 1, 0.9523809523809523, EASY
9907, 1, 0.9047619047619048, EASY
9908, 7, 0.9523809523809523, EASY
9909, 6, 0.9523809523809523, EASY
9910, 1, 0.9047619047619048, EASY
9911, 7, 0.9523809523809523, EASY
9912, 2, 0.9047619047619048, EASY
9913, 3, 0.9047619047619048, EASY
9914, 0, 0.9523809523809523, EASY
9915, 3, 0.9047619047619048, EASY
9916, 3, 0.9523809523809523, EASY
9917, 6, 0.9047619047619048, EASY
9918, 8, 0.9047619047619048, EASY
9919, 5, 0.8571428571428571, EASY
9920, 4, 0.9047619047619048, EASY
9921, 6, 0.8571428571428571, EASY
9922, 0, 0.9047619047619048, EASY
9923, 2, 0.9047619047619048, EASY
9924, 8, 0.42857142857142855, HARD
9925, 8, 0.8571428571428571, EASY
9926, 6, 0.8095238095238095, EASY
9927, 7, 0.9523809523809523, EASY
9928, 6, 0.9523809523809523, EASY
9929, 6, 0.9523809523809523, EASY
9930, 1, 0.9047619047619048, EASY
9931, 4, 0.9047619047619048, EASY
9932, 3, 0.8095238095238095, EASY
9933, 9, 0.9047619047619048, EASY
9934, 0, 0.9047619047619048, EASY
9935, 8, 0.9047619047619048, EASY
9936, 8, 0.8571428571428571, EASY
9937, 8, 0.8571428571428571, EASY
9938, 9, 0.8571428571428571, EASY
9939, 2, 0.9047619047619048, EASY
9940, 4, 0.7619047619047619, EASY
9941, 9, 0.9523809523809523, EASY
9942, 1, 0.9047619047619048, EASY
9943, 6, 0.9047619047619048, EASY
9944, 8, 0.8095238095238095, EASY
9945, 5, 0.9047619047619048, EASY
9946, 6, 0.9047619047619048, EASY
9947, 5, 0.9523809523809523, EASY
9948, 8, 0.38095238095238093, HARD
9949, 9, 0.9523809523809523, EASY
9950, 9, 0.9047619047619048, EASY
9951, 5, 0.9047619047619048, EASY
9952, 8, 0.8095238095238095, EASY
9953, 3, 0.9047619047619048, EASY
9954, 7, 0.9523809523809523, EASY
9955, 7, 0.9523809523809523, EASY
9956, 8, 0.6666666666666666, EASY
9957, 4, 0.9047619047619048, EASY
9958, 5, 0.8095238095238095, EASY
9959, 3, 0.9523809523809523, EASY
9960, 1, 1.0, EASY
9961, 6, 0.9047619047619048, EASY
9962, 2, 0.8095238095238095, EASY
9963, 0, 0.9523809523809523, EASY
9964, 2, 0.9523809523809523, EASY
9965, 0, 0.9047619047619048, EASY
9966, 0, 0.9523809523809523, EASY
9967, 6, 0.9047619047619048, EASY
9968, 9, 0.9047619047619048, EASY
9969, 9, 0.9523809523809523, EASY
9970, 8, 0.9047619047619048, EASY
9971, 0, 0.9523809523809523, EASY
9972, 2, 0.9047619047619048, EASY
9973, 1, 0.9523809523809523, EASY
9974, 3, 0.9047619047619048, EASY
9975, 1, 0.9523809523809523, EASY
9976, 4, 0.42857142857142855, HARD
9977, 3, 0.9047619047619048, EASY
9978, 0, 0.8571428571428571, EASY
9979, 2, 0.3333333333333333, HARD
9980, 4, 0.9523809523809523, EASY
9981, 1, 0.9523809523809523, EASY
9982, 8, 0.8571428571428571, EASY
9983, 0, 0.9047619047619048, EASY
9984, 4, 0.9047619047619048, EASY
9985, 0, 0.8571428571428571, EASY
9986, 0, 0.9047619047619048, EASY
9987, 1, 0.9523809523809523, EASY
9988, 7, 0.9523809523809523, EASY
9989, 2, 0.9523809523809523, EASY
9990, 7, 0.9523809523809523, EASY
9991, 3, 0.8571428571428571, EASY
9992, 7, 0.9523809523809523, EASY
9993, 4, 0.9047619047619048, EASY
9994, 0, 0.8571428571428571, EASY
9995, 5, 0.8571428571428571, EASY
9996, 8, 0.9047619047619048, EASY
9997, 6, 0.9047619047619048, EASY
9998, 9, 0.9047619047619048, EASY
9999, 7, 0.9047619047619048, EASY
10000, 3, 0.9047619047619048, EASY
10001, 8, 0.9523809523809523, EASY
10002, 7, 1.0, EASY
10003, 9, 0.9047619047619048, EASY
10004, 9, 0.9047619047619048, EASY
10005, 0, 0.8095238095238095, EASY
10006, 1, 0.9047619047619048, EASY
10007, 1, 0.9047619047619048, EASY
10008, 5, 0.9047619047619048, EASY
10009, 2, 0.9047619047619048, EASY
10010, 0, 0.9047619047619048, EASY
10011, 3, 0.9047619047619048, EASY
10012, 8, 0.42857142857142855, HARD
10013, 4, 0.9047619047619048, EASY
10014, 7, 0.8571428571428571, EASY
10015, 5, 0.9047619047619048, EASY
10016, 2, 0.9047619047619048, EASY
10017, 6, 0.9047619047619048, EASY
10018, 4, 0.8571428571428571, EASY
10019, 7, 0.8571428571428571, EASY
10020, 1, 0.9523809523809523, EASY
10021, 8, 0.8571428571428571, EASY
10022, 0, 0.9047619047619048, EASY
10023, 9, 0.9047619047619048, EASY
10024, 2, 0.9047619047619048, EASY
10025, 0, 0.9047619047619048, EASY
10026, 0, 0.9523809523809523, EASY
10027, 1, 0.9523809523809523, EASY
10028, 9, 0.5714285714285714, EASY
10029, 2, 0.9047619047619048, EASY
10030, 5, 0.8571428571428571, EASY
10031, 3, 0.9047619047619048, EASY
10032, 6, 0.8571428571428571, EASY
10033, 4, 0.9047619047619048, EASY
10034, 3, 0.9047619047619048, EASY
10035, 5, 0.9047619047619048, EASY
10036, 6, 0.9047619047619048, EASY
10037, 6, 0.9047619047619048, EASY
10038, 9, 0.5714285714285714, EASY
10039, 7, 0.9523809523809523, EASY
10040, 1, 0.9047619047619048, EASY
10041, 8, 0.9047619047619048, EASY
10042, 3, 0.2857142857142857, HARD
10043, 9, 0.9047619047619048, EASY
10044, 6, 0.42857142857142855, HARD
10045, 0, 0.9047619047619048, EASY
10046, 7, 0.9523809523809523, EASY
10047, 9, 0.9047619047619048, EASY
10048, 1, 0.8571428571428571, EASY
10049, 5, 0.9047619047619048, EASY
10050, 7, 0.9047619047619048, EASY
10051, 5, 0.9047619047619048, EASY
10052, 3, 0.9047619047619048, EASY
10053, 6, 0.9047619047619048, EASY
10054, 8, 0.8095238095238095, EASY
10055, 9, 0.9047619047619048, EASY
10056, 5, 0.9047619047619048, EASY
10057, 8, 0.9047619047619048, EASY
10058, 1, 0.9523809523809523, EASY
10059, 9, 0.8571428571428571, EASY
10060, 4, 0.9523809523809523, EASY
10061, 8, 0.5714285714285714, EASY
10062, 5, 0.7619047619047619, EASY
10063, 7, 0.9047619047619048, EASY
10064, 8, 0.38095238095238093, HARD
10065, 5, 0.9047619047619048, EASY
10066, 8, 0.5238095238095238, EASY
10067, 1, 0.9047619047619048, EASY
10068, 1, 0.9047619047619048, EASY
10069, 0, 0.9523809523809523, EASY
10070, 9, 0.9047619047619048, EASY
10071, 0, 0.9047619047619048, EASY
10072, 2, 0.9047619047619048, EASY
10073, 2, 0.8095238095238095, EASY
10074, 3, 0.9047619047619048, EASY
10075, 2, 0.9047619047619048, EASY
10076, 6, 0.9047619047619048, EASY
10077, 7, 0.9523809523809523, EASY
10078, 2, 0.9047619047619048, EASY
10079, 8, 0.8095238095238095, EASY
10080, 0, 0.9047619047619048, EASY
10081, 2, 0.9047619047619048, EASY
10082, 2, 0.9047619047619048, EASY
10083, 0, 0.9523809523809523, EASY
10084, 2, 0.9523809523809523, EASY
10085, 1, 0.9047619047619048, EASY
10086, 7, 0.5238095238095238, EASY
10087, 2, 0.9523809523809523, EASY
10088, 9, 0.9047619047619048, EASY
10089, 6, 0.8571428571428571, EASY
10090, 2, 0.9047619047619048, EASY
10091, 3, 0.8095238095238095, EASY
10092, 5, 0.9523809523809523, EASY
10093, 3, 0.9047619047619048, EASY
10094, 9, 0.8571428571428571, EASY
10095, 7, 0.9523809523809523, EASY
10096, 7, 0.9523809523809523, EASY
10097, 3, 0.9047619047619048, EASY
10098, 1, 0.9047619047619048, EASY
10099, 3, 0.8095238095238095, EASY
10100, 2, 0.9047619047619048, EASY
10101, 6, 0.9047619047619048, EASY
10102, 9, 0.9047619047619048, EASY
10103, 4, 0.9523809523809523, EASY
10104, 4, 0.9523809523809523, EASY
10105, 9, 0.9047619047619048, EASY
10106, 2, 0.8571428571428571, EASY
10107, 0, 0.9523809523809523, EASY
10108, 6, 0.9523809523809523, EASY
10109, 9, 0.8571428571428571, EASY
10110, 1, 0.9047619047619048, EASY
10111, 5, 0.9047619047619048, EASY
10112, 9, 0.8571428571428571, EASY
10113, 2, 0.9047619047619048, EASY
10114, 4, 0.7142857142857143, EASY
10115, 8, 0.9047619047619048, EASY
10116, 3, 0.42857142857142855, HARD
10117, 2, 0.9047619047619048, EASY
10118, 1, 0.9047619047619048, EASY
10119, 0, 0.9047619047619048, EASY
10120, 0, 0.9047619047619048, EASY
10121, 0, 0.9047619047619048, EASY
10122, 2, 0.9047619047619048, EASY
10123, 1, 0.9047619047619048, EASY
10124, 8, 0.8571428571428571, EASY
10125, 3, 0.9047619047619048, EASY
10126, 8, 0.9047619047619048, EASY
10127, 2, 0.9047619047619048, EASY
10128, 0, 0.9047619047619048, EASY
10129, 1, 0.9047619047619048, EASY
10130, 2, 0.9047619047619048, EASY
10131, 7, 0.9047619047619048, EASY
10132, 9, 0.9047619047619048, EASY
10133, 4, 0.9047619047619048, EASY
10134, 1, 0.9047619047619048, EASY
10135, 6, 0.9047619047619048, EASY
10136, 1, 0.9523809523809523, EASY
10137, 3, 0.9047619047619048, EASY
10138, 2, 0.9523809523809523, EASY
10139, 1, 0.9047619047619048, EASY
10140, 0, 0.9047619047619048, EASY
10141, 3, 0.9047619047619048, EASY
10142, 9, 0.9523809523809523, EASY
10143, 9, 0.9047619047619048, EASY
10144, 3, 0.9523809523809523, EASY
10145, 1, 0.9523809523809523, EASY
10146, 5, 0.38095238095238093, HARD
10147, 7, 0.9047619047619048, EASY
10148, 7, 0.9523809523809523, EASY
10149, 6, 0.9047619047619048, EASY
10150, 4, 0.9047619047619048, EASY
10151, 8, 0.47619047619047616, HARD
10152, 1, 0.9047619047619048, EASY
10153, 4, 0.9047619047619048, EASY
10154, 7, 0.9047619047619048, EASY
10155, 3, 0.5714285714285714, EASY
10156, 1, 0.9047619047619048, EASY
10157, 1, 0.9047619047619048, EASY
10158, 2, 0.9047619047619048, EASY
10159, 4, 0.9047619047619048, EASY
10160, 7, 0.8571428571428571, EASY
10161, 3, 0.9047619047619048, EASY
10162, 5, 0.9047619047619048, EASY
10163, 6, 0.9047619047619048, EASY
10164, 6, 0.9047619047619048, EASY
10165, 9, 0.9047619047619048, EASY
10166, 9, 0.9047619047619048, EASY
10167, 0, 0.9047619047619048, EASY
10168, 0, 0.9047619047619048, EASY
10169, 1, 0.9047619047619048, EASY
10170, 7, 0.9523809523809523, EASY
10171, 7, 0.9047619047619048, EASY
10172, 4, 0.8095238095238095, EASY
10173, 5, 0.9523809523809523, EASY
10174, 6, 0.9047619047619048, EASY
10175, 4, 0.9047619047619048, EASY
10176, 0, 0.9047619047619048, EASY
10177, 4, 0.8095238095238095, EASY
10178, 7, 0.9523809523809523, EASY
10179, 7, 0.9523809523809523, EASY
10180, 1, 0.9047619047619048, EASY
10181, 7, 0.9523809523809523, EASY
10182, 5, 0.8571428571428571, EASY
10183, 9, 0.8571428571428571, EASY
10184, 9, 0.8095238095238095, EASY
10185, 5, 0.9047619047619048, EASY
10186, 9, 0.9047619047619048, EASY
10187, 8, 0.42857142857142855, HARD
10188, 0, 0.9047619047619048, EASY
10189, 8, 0.9047619047619048, EASY
10190, 6, 0.8571428571428571, EASY
10191, 4, 0.9047619047619048, EASY
10192, 5, 0.8095238095238095, EASY
10193, 9, 0.9047619047619048, EASY
10194, 2, 0.9047619047619048, EASY
10195, 0, 0.8571428571428571, EASY
10196, 4, 0.8571428571428571, EASY
10197, 8, 0.7619047619047619, EASY
10198, 9, 0.9047619047619048, EASY
10199, 9, 0.9047619047619048, EASY
10200, 2, 0.9047619047619048, EASY
10201, 8, 0.9047619047619048, EASY
10202, 7, 0.6190476190476191, EASY
10203, 0, 0.9047619047619048, EASY
10204, 0, 0.9047619047619048, EASY
10205, 1, 0.2857142857142857, HARD
10206, 3, 0.9047619047619048, EASY
10207, 2, 0.8571428571428571, EASY
10208, 9, 0.9047619047619048, EASY
10209, 4, 0.8571428571428571, EASY
10210, 3, 0.8571428571428571, EASY
10211, 5, 0.5238095238095238, EASY
10212, 4, 0.9047619047619048, EASY
10213, 6, 0.9047619047619048, EASY
10214, 3, 0.9047619047619048, EASY
10215, 7, 0.8095238095238095, EASY
10216, 4, 0.9047619047619048, EASY
10217, 8, 0.9047619047619048, EASY
10218, 6, 0.5714285714285714, EASY
10219, 9, 0.8571428571428571, EASY
10220, 1, 0.9047619047619048, EASY
10221, 0, 0.9047619047619048, EASY
10222, 8, 0.7619047619047619, EASY
10223, 1, 0.9047619047619048, EASY
10224, 6, 0.8571428571428571, EASY
10225, 4, 0.5238095238095238, EASY
10226, 5, 0.8571428571428571, EASY
10227, 5, 0.8095238095238095, EASY
10228, 2, 0.8571428571428571, EASY
10229, 6, 0.9047619047619048, EASY
10230, 0, 0.9047619047619048, EASY
10231, 7, 0.9523809523809523, EASY
10232, 9, 0.9047619047619048, EASY
10233, 8, 0.9047619047619048, EASY
10234, 6, 0.9047619047619048, EASY
10235, 9, 0.8095238095238095, EASY
10236, 4, 0.9047619047619048, EASY
10237, 0, 0.8571428571428571, EASY
10238, 3, 0.9047619047619048, EASY
10239, 1, 0.5238095238095238, EASY
10240, 0, 0.9047619047619048, EASY
10241, 4, 0.42857142857142855, HARD
10242, 0, 0.9047619047619048, EASY
10243, 7, 0.8571428571428571, EASY
10244, 5, 0.47619047619047616, HARD
10245, 0, 0.7619047619047619, EASY
10246, 6, 0.8571428571428571, EASY
10247, 9, 0.9047619047619048, EASY
10248, 1, 0.9047619047619048, EASY
10249, 9, 0.8095238095238095, EASY
10250, 8, 0.9047619047619048, EASY
10251, 7, 0.6666666666666666, EASY
10252, 4, 0.9047619047619048, EASY
10253, 7, 0.9047619047619048, EASY
10254, 0, 0.9047619047619048, EASY
10255, 5, 0.6190476190476191, EASY
10256, 2, 0.8571428571428571, EASY
10257, 1, 0.9047619047619048, EASY
10258, 5, 0.6666666666666666, EASY
10259, 0, 0.9047619047619048, EASY
10260, 3, 0.8571428571428571, EASY
10261, 0, 0.9047619047619048, EASY
10262, 4, 0.9047619047619048, EASY
10263, 7, 0.9523809523809523, EASY
10264, 2, 0.9047619047619048, EASY
10265, 0, 0.7619047619047619, EASY
10266, 1, 0.9047619047619048, EASY
10267, 1, 0.8571428571428571, EASY
10268, 1, 0.9047619047619048, EASY
10269, 4, 0.8571428571428571, EASY
10270, 6, 0.9047619047619048, EASY
10271, 6, 0.8571428571428571, EASY
10272, 0, 0.9047619047619048, EASY
10273, 6, 0.38095238095238093, HARD
10274, 8, 0.9047619047619048, EASY
10275, 6, 0.7619047619047619, EASY
10276, 0, 0.9047619047619048, EASY
10277, 5, 0.7142857142857143, EASY
10278, 3, 0.9047619047619048, EASY
10279, 2, 0.9047619047619048, EASY
10280, 5, 0.9047619047619048, EASY
10281, 8, 0.9047619047619048, EASY
10282, 3, 0.47619047619047616, HARD
10283, 0, 0.9047619047619048, EASY
10284, 9, 0.9047619047619048, EASY
10285, 1, 0.6190476190476191, EASY
10286, 5, 0.7619047619047619, EASY
10287, 7, 0.9047619047619048, EASY
10288, 5, 0.7619047619047619, EASY
10289, 6, 0.9047619047619048, EASY
10290, 1, 0.9523809523809523, EASY
10291, 2, 0.8571428571428571, EASY
10292, 9, 0.8571428571428571, EASY
10293, 1, 0.9047619047619048, EASY
10294, 6, 0.9047619047619048, EASY
10295, 7, 0.9523809523809523, EASY
10296, 7, 1.0, EASY
10297, 7, 0.9523809523809523, EASY
10298, 6, 0.9047619047619048, EASY
10299, 6, 0.9047619047619048, EASY
10300, 2, 0.8571428571428571, EASY
10301, 1, 0.6190476190476191, EASY
10302, 7, 1.0, EASY
10303, 4, 0.9047619047619048, EASY
10304, 6, 0.9047619047619048, EASY
10305, 9, 0.9047619047619048, EASY
10306, 9, 0.9047619047619048, EASY
10307, 6, 0.9047619047619048, EASY
10308, 2, 0.8095238095238095, EASY
10309, 7, 0.9523809523809523, EASY
10310, 4, 0.9047619047619048, EASY
10311, 4, 0.9047619047619048, EASY
10312, 2, 0.47619047619047616, HARD
10313, 4, 0.8571428571428571, EASY
10314, 3, 0.9047619047619048, EASY
10315, 7, 0.8571428571428571, EASY
10316, 5, 0.9047619047619048, EASY
10317, 2, 0.9047619047619048, EASY
10318, 1, 0.9047619047619048, EASY
10319, 8, 0.9047619047619048, EASY
10320, 4, 0.9047619047619048, EASY
10321, 2, 0.7142857142857143, EASY
10322, 3, 0.9047619047619048, EASY
10323, 0, 0.9047619047619048, EASY
10324, 7, 0.9523809523809523, EASY
10325, 1, 0.9047619047619048, EASY
10326, 0, 0.9047619047619048, EASY
10327, 2, 0.9047619047619048, EASY
10328, 3, 0.9047619047619048, EASY
10329, 3, 0.9047619047619048, EASY
10330, 3, 0.9047619047619048, EASY
10331, 4, 0.7619047619047619, EASY
10332, 6, 0.8571428571428571, EASY
10333, 5, 0.9047619047619048, EASY
10334, 0, 0.9047619047619048, EASY
10335, 6, 0.9047619047619048, EASY
10336, 9, 0.9047619047619048, EASY
10337, 7, 0.9523809523809523, EASY
10338, 4, 0.9047619047619048, EASY
10339, 8, 0.9047619047619048, EASY
10340, 0, 0.9047619047619048, EASY
10341, 9, 0.9047619047619048, EASY
10342, 1, 0.9047619047619048, EASY
10343, 0, 0.9523809523809523, EASY
10344, 6, 0.8571428571428571, EASY
10345, 1, 0.9523809523809523, EASY
10346, 1, 0.9047619047619048, EASY
10347, 2, 0.9047619047619048, EASY
10348, 0, 0.9047619047619048, EASY
10349, 3, 0.9047619047619048, EASY
10350, 4, 0.9047619047619048, EASY
10351, 4, 0.9047619047619048, EASY
10352, 0, 0.9047619047619048, EASY
10353, 5, 0.9047619047619048, EASY
10354, 2, 0.9047619047619048, EASY
10355, 6, 0.9047619047619048, EASY
10356, 6, 0.9047619047619048, EASY
10357, 7, 0.9523809523809523, EASY
10358, 8, 0.38095238095238093, HARD
10359, 8, 0.9047619047619048, EASY
10360, 3, 0.9047619047619048, EASY
10361, 9, 0.9047619047619048, EASY
10362, 1, 0.9047619047619048, EASY
10363, 0, 0.9047619047619048, EASY
10364, 1, 0.9047619047619048, EASY
10365, 1, 0.9047619047619048, EASY
10366, 0, 0.9047619047619048, EASY
10367, 2, 0.9047619047619048, EASY
10368, 2, 0.6190476190476191, EASY
10369, 3, 0.9047619047619048, EASY
10370, 5, 0.8571428571428571, EASY
10371, 4, 0.9047619047619048, EASY
10372, 0, 0.8571428571428571, EASY
10373, 5, 0.9047619047619048, EASY
10374, 9, 0.9047619047619048, EASY
10375, 6, 0.8571428571428571, EASY
10376, 1, 0.9047619047619048, EASY
10377, 7, 0.9523809523809523, EASY
10378, 1, 0.9047619047619048, EASY
10379, 8, 0.9047619047619048, EASY
10380, 0, 0.9047619047619048, EASY
10381, 9, 0.9047619047619048, EASY
10382, 9, 0.6190476190476191, EASY
10383, 6, 0.9047619047619048, EASY
10384, 0, 0.9047619047619048, EASY
10385, 5, 0.8571428571428571, EASY
10386, 5, 0.9047619047619048, EASY
10387, 9, 0.9047619047619048, EASY
10388, 7, 0.9523809523809523, EASY
10389, 3, 0.9047619047619048, EASY
10390, 3, 0.8095238095238095, EASY
10391, 4, 0.8571428571428571, EASY
10392, 7, 0.9047619047619048, EASY
10393, 3, 0.9047619047619048, EASY
10394, 7, 0.9523809523809523, EASY
10395, 8, 0.9047619047619048, EASY
10396, 4, 0.8095238095238095, EASY
10397, 5, 0.9047619047619048, EASY
10398, 8, 0.9047619047619048, EASY
10399, 1, 0.9047619047619048, EASY
10400, 5, 0.9047619047619048, EASY
10401, 5, 0.9047619047619048, EASY
10402, 3, 0.9047619047619048, EASY
10403, 2, 0.9047619047619048, EASY
10404, 1, 0.9047619047619048, EASY
10405, 3, 0.9047619047619048, EASY
10406, 2, 0.9047619047619048, EASY
10407, 0, 0.9047619047619048, EASY
10408, 7, 0.9523809523809523, EASY
10409, 1, 0.9047619047619048, EASY
10410, 9, 0.7619047619047619, EASY
10411, 2, 0.9047619047619048, EASY
10412, 5, 0.9047619047619048, EASY
10413, 1, 0.8571428571428571, EASY
10414, 9, 0.7619047619047619, EASY
10415, 3, 0.9047619047619048, EASY
10416, 1, 0.9047619047619048, EASY
10417, 2, 0.9047619047619048, EASY
10418, 6, 0.9047619047619048, EASY
10419, 6, 0.9047619047619048, EASY
10420, 1, 0.9047619047619048, EASY
10421, 5, 0.8571428571428571, EASY
10422, 8, 0.9047619047619048, EASY
10423, 3, 0.9047619047619048, EASY
10424, 3, 0.9047619047619048, EASY
10425, 0, 0.9047619047619048, EASY
10426, 8, 0.9047619047619048, EASY
10427, 7, 0.9523809523809523, EASY
10428, 9, 0.9523809523809523, EASY
10429, 2, 0.9047619047619048, EASY
10430, 3, 0.9523809523809523, EASY
